  2.3400000e+002  1.1070321e+001 -1.2074208e+001
  2.3600000e+002  7.4204534e+000 -1.0455302e+001
  2.3800000e+002  5.2548651e+000 -8.7338777e+000
  2.4000000e+002  3.9574708e+000 -7.1960859e+000
  2.4200000e+002  3.1137336e+000 -5.9364557e+000
  2.4400000e+002  2.5550296e+000 -4.8556068e+000
  2.4600000e+002  2.1636114e+000 -3.9143444e+000
  2.4800000e+002  1.8842682e+000 -3.0748397e+000
  2.5000000e+002  1.6187870e+000 -2.2386448e+000
  2.5200000e+002  1.5495673e+000 -1.6178785e+000
  2.5400000e+002  1.4524417e+000 -9.6142194e-001
  2.5600000e+002  1.3900747e+000 -3.2726048e-001
  2.5800000e+002  1.3552397e+000  2.9110123e-001
  2.6000000e+002  1.3458868e+000  9.1399268e-001
  2.6200000e+002  1.3717721e+000  1.5487632e+000
  2.6400000e+002  1.4324478e+000  2.2037777e+000
  2.6600000e+002  1.5168664e+000  2.8913979e+000
  2.6800000e+002  1.6488317e+000  3.6319742e+000
  2.7000000e+002  1.8388791e+000  4.4465775e+000
  2.7200000e+002  2.1060749e+000  5.3429369e+000
  2.7400000e+002  2.4881333e+000  6.3619049e+000
  2.7600000e+002  3.0288067e+000  7.5377746e+000
  2.7800000e+002  3.8314233e+000  8.9113560e+000
  2.8000000e+002  5.0766507e+000  1.0505903e+001
  2.8200000e+002  7.0022616e+000  1.2214150e+001
  2.8400000e+002  9.7926825e+000  1.4134621e+001
  2.8600000e+002  1.4760333e+001  1.5909494e+001
  2.8800000e+002  2.2786281e+001  1.5067640e+001
  2.9000000e+002  3.1258551e+001  7.1264284e+000
  2.9200000e+002  3.1129050e+001 -6.1267938e+000
  2.9400000e+002  2.3190302e+001 -1.3969264e+001
  2.9600000e+002  1.5141205e+001 -1.5071885e+001
  2.9800000e+002  1.0206591e+001 -1.3373967e+001
  3.0000000e+002  7.3283859e+000 -1.1568793e+001
  3.0200000e+002  5.4734029e+000 -9.6798920e+000
  3.0400000e+002  4.2700932e+000 -8.0697048e+000
  3.0600000e+002  3.4922494e+000 -6.6676421e+000
  3.0800000e+002  2.9578091e+000 -5.4259169e+000
  3.1000000e+002  2.6003179e+000 -4.3087338e+000
  3.1200000e+002  2.3697805e+000 -3.2764545e+000
  3.1400000e+002  2.2312405e+000 -2.3042166e+000
  3.1600000e+002  2.1666649e+000 -1.3622584e+000
  3.1800000e+002  2.1735003e+000 -4.2170014e-001
  3.2000000e+002  2.2578106e+000  5.3068291e-001
  3.2200000e+002  2.4270445e+000  1.5276438e+000
  3.2400000e+002  2.6993283e+000  2.5920782e+000
  3.2600000e+002  3.1181979e+000  3.7518981e+000
  3.2800000e+002  3.7317304e+000  5.0106974e+000
  3.3000000e+002  4.5998287e+000  6.4501847e+000
  3.3200000e+002  5.9284371e+000  8.0985484e+000
  3.3400000e+002  8.0086024e+000  9.9262550e+000
  3.3600000e+002  1.1324107e+001  1.1711758e+001
  3.3800000e+002  1.6563214e+001  1.2684455e+001
  3.4000000e+002  2.3953501e+001  1.0732112e+001
  3.4200000e+002  3.0533247e+001  2.9063105e+000
  3.4400000e+002  3.0098744e+001 -8.2495474e+000
  3.4600000e+002  2.3486581e+001 -1.5455159e+001
  3.4800000e+002  1.6494086e+001 -1.7184793e+001
  3.5000000e+002  1.1471619e+001 -1.6341871e+001
  3.5200000e+002  8.3686928e+000 -1.4761055e+001
  3.5400000e+002  6.3138828e+000 -1.3150679e+001
  3.5600000e+002  4.9464266e+000 -1.1686803e+001
  3.5800000e+002  4.0049933e+000 -1.0394944e+001
  3.6000000e+002  3.3432506e+000 -9.2614120e+000
  3.6200000e+002  2.8554981e+000 -8.2479551e+000
  3.6400000e+002  2.5015146e+000 -7.3365034e+000
  3.6600000e+002  2.2425247e+000 -6.5015450e+000
  3.6800000e+002  2.0573173e+000 -5.7212162e+000
  3.7000000e+002  1.9279552e+000 -4.9815387e+000
  3.7200000e+002  1.8503758e+000 -4.2655011e+000
  3.7400000e+002  1.8184834e+000 -3.5560630e+000
  3.7600000e+002  1.8352915e+000 -2.8449345e+000
  3.7800000e+002  1.9087315e+000 -2.1142210e+000
  3.8000000e+002  2.0440039e+000 -1.3458237e+000
  3.8200000e+002  2.2679942e+000 -5.2397740e-001
  3.8400000e+002  2.6134638e+000  3.6866031e-001
  3.8600000e+002  3.1347875e+000  1.3583416e+000
  3.8800000e+002  3.9310027e+000  2.4577908e+000
  3.9000000e+002  5.1676708e+000  3.6451055e+000
  3.9200000e+002  7.1289356e+000  4.8055037e+000
  3.9400000e+002  1.0183536e+001  5.4958353e+000
  3.9600000e+002  1.4445610e+001  4.5716805e+000
  3.9800000e+002  1.8445221e+001  4.3715244e-001
  4.0000000e+002  1.8861428e+001 -6.0123167e+000
  4.0200000e+002  1.5327260e+001 -1.0555584e+001
  4.0400000e+002  1.1206295e+001 -1.1984000e+001
  4.0600000e+002  8.0906665e+000 -1.1685146e+001
  4.0800000e+002  6.0066893e+000 -1.0801005e+001
  4.1000000e+002  4.6301875e+000 -9.8027425e+000
  4.1200000e+002  3.7017367e+000 -8.8530724e+000
  4.1400000e+002  3.0619633e+000 -7.9920390e+000
  4.1600000e+002  2.6086739e+000 -7.2102290e+000
  4.1800000e+002  2.2824774e+000 -6.5021694e+000
  4.2000000e+002  2.0401215e+000 -5.8539092e+000
  4.2200000e+002  1.8748204e+000 -5.2466914e+000
  4.2400000e+002  1.7537746e+000 -4.6673423e+000
  4.2600000e+002  1.6768366e+000 -4.1098419e+000
  4.2800000e+002  1.6411631e+000 -3.5428979e+000
  4.3000000e+002  1.7829665e+000 -2.8947967e+000
  4.3200000e+002  1.6869806e+000 -2.6416592e+000
  4.3400000e+002  1.7179813e+000 -2.0306890e+000
  4.3600000e+002  1.8236900e+000 -1.4309419e+000
  4.3800000e+002  1.9867881e+000 -8.0587762e-001
  4.4000000e+002  2.2263270e+000 -1.3919383e-001
  4.4200000e+002  2.5650387e+000  5.8742902e-001
  4.4400000e+002  3.0511190e+000  1.3843801e+000
  4.4600000e+002  3.7551066e+000  2.2592690e+000
  4.4800000e+002  4.7891064e+000  3.1947481e+000
  4.5000000e+002  6.2954358e+000  4.0867040e+000
  4.5200000e+002  8.6147153e+000  4.7541921e+000
  4.5400000e+002  1.1801646e+001  4.5152112e+000
  4.5600000e+002  1.5404919e+001  2.3334475e+000
  4.5800000e+002  1.7567062e+001 -2.2627176e+000
  4.6000000e+002  1.6481054e+001 -7.3281703e+000
  4.6200000e+002  1.3231483e+001 -1.0355336e+001
  4.6400000e+002  9.9272182e+000 -1.1207436e+001
  4.6600000e+002  7.4162075e+000 -1.0907364e+001
  4.6800000e+002  5.6704982e+000 -1.0168555e+001
  4.7000000e+002  4.4737474e+000 -9.3361945e+000
  4.7200000e+002  3.6416394e+000 -8.5142617e+000
  4.7400000e+002  3.0554674e+000 -7.7601114e+000
  4.7600000e+002  2.6305234e+000 -7.0594093e+000
  4.7800000e+002  2.3237639e+000 -6.4199276e+000
  4.8000000e+002  2.1023330e+000 -5.8235549e+000
  4.8200000e+002  1.9458221e+000 -5.2540231e+000
  4.8400000e+002  1.8411745e+000 -4.7132764e+000
  4.8600000e+002  1.7795034e+000 -4.1842753e+000
  4.8800000e+002  1.7595779e+000 -3.6593152e+000
  4.9000000e+002  1.7802613e+000 -3.1363644e+000
  4.9200000e+002  1.8445996e+000 -2.5960333e+000
  4.9400000e+002  1.9602213e+000 -2.0366797e+000
  4.9600000e+002  2.1362828e+000 -1.4472978e+000
  4.9800000e+002  2.3939078e+000 -8.1424985e-001
  5.0000000e+002  2.7892163e+000 -1.1113391e-001
  5.0200000e+002  3.2835799e+000  6.0521514e-001
  5.0400000e+002  4.0343654e+000  1.3924919e+000
  5.0600000e+002  5.1150300e+000  2.1949356e+000
  5.0800000e+002  6.6766436e+000  2.8989355e+000
  5.1000000e+002  8.8914284e+000  3.2335241e+000
  5.1200000e+002  1.1762912e+001  2.6280298e+000
  5.1400000e+002  1.4688416e+001  3.1700927e-001
  5.1600000e+002  1.6155032e+001 -3.7432116e+000
  5.1800000e+002  1.5095168e+001 -7.9240439e+000
  5.2000000e+002  1.2417491e+001 -1.0519398e+001
  5.2200000e+002  9.6213022e+000 -1.1410977e+001
  5.2400000e+002  7.4096744e+000 -1.1310752e+001
  5.2600000e+002  5.8390809e+000 -1.0795053e+001
  5.2800000e+002  4.7327816e+000 -1.0217791e+001
  5.3000000e+002  3.8760784e+000 -9.6452083e+000
  5.3200000e+002  3.2177094e+000 -9.0525026e+000
  5.3400000e+002  2.7299717e+000 -8.4835577e+000
  5.3600000e+002  2.3654801e+000 -7.9632859e+000
  5.3800000e+002  2.0854934e+000 -7.4776928e+000
  5.4000000e+002  1.8690888e+000 -7.0355968e+000
  5.4200000e+002  1.7058682e+000 -6.6188651e+000
  5.4400000e+002  1.5770472e+000 -6.2297745e+000
  5.4600000e+002  1.4775070e+000 -5.8628652e+000
  5.4800000e+002  1.4063829e+000 -5.5097513e+000
  5.5000000e+002  1.3465118e+000 -5.1476844e+000
  5.5200000e+002  1.3269170e+000 -4.8293170e+000
  5.5400000e+002  1.3181762e+000 -4.4983190e+000
  5.5600000e+002  1.3318625e+000 -4.1623732e+000
  5.5800000e+002  1.3704701e+000 -3.8221869e+000
  5.6000000e+002  1.4387001e+000 -3.4697178e+000
  5.6200000e+002  1.5440274e+000 -3.1019806e+000
  5.6400000e+002  1.6987082e+000 -2.7165399e+000
  5.6600000e+002  1.9184095e+000 -2.3097344e+000
  5.6800000e+002  2.2299525e+000 -1.8838644e+000
  5.7000000e+002  2.6721341e+000 -1.4488803e+000
  5.7200000e+002  3.2963154e+000 -1.0399768e+000
  5.7400000e+002  4.1645460e+000 -7.3445298e-001
  5.7600000e+002  5.3311245e+000 -6.9439141e-001
  5.7800000e+002  6.7014304e+000 -1.2027542e+000
  5.8000000e+002  7.8823531e+000 -2.5029428e+000
  5.8200000e+002  8.2455341e+000 -4.3851251e+000
  5.8400000e+002  7.5820430e+000 -6.1015275e+000
  5.8600000e+002  6.3734074e+000 -7.1359047e+000
  5.8800000e+002  5.1208108e+000 -7.4964206e+000
  5.9000000e+002  4.0888006e+000 -7.4326364e+000
  5.9200000e+002  3.3119561e+000 -7.1684659e+000
  5.9400000e+002  2.7432440e+000 -6.8268115e+000
  5.9600000e+002  2.3268711e+000 -6.4691589e+000
  5.9800000e+002  2.0183549e+000 -6.1138109e+000
  6.0000000e+002  1.8087089e+000 -5.7752327e+000
  6.0200000e+002  1.6187744e+000 -5.4544692e+000
  6.0400000e+002  1.5019352e+000 -5.1443895e+000
  6.0600000e+002  1.4000925e+000 -4.8649538e+000
  6.0800000e+002  1.3364679e+000 -4.5799788e+000
  6.1000000e+002  1.2980167e+000 -4.3016615e+000
  6.1200000e+002  1.2823450e+000 -4.0334211e+000
  6.1400000e+002  1.2917946e+000 -3.7621925e+000
  6.1600000e+002  1.3235616e+000 -3.4866086e+000
  6.1800000e+002  1.3851135e+000 -3.2133347e+000
  6.2000000e+002  1.4767845e+000 -2.9307500e+000
  6.2200000e+002  1.6102988e+000 -2.6443339e+000
  6.2400000e+002  1.7970188e+000 -2.3524178e+000
  6.2600000e+002  2.0576370e+000 -2.0777083e+000
  6.2800000e+002  2.3600030e+000 -1.8124692e+000
  6.3000000e+002  2.7909955e+000 -1.5635365e+000
  6.3200000e+002  3.3552632e+000 -1.4074689e+000
  6.3400000e+002  4.0421680e+000 -1.4191333e+000
  6.3600000e+002  4.8011197e+000 -1.7048769e+000
  6.3800000e+002  5.4708718e+000 -2.3365694e+000
  6.4000000e+002  5.8337853e+000 -3.2681392e+000
  6.4200000e+002  5.7416126e+000 -4.2775051e+000
  6.4400000e+002  5.2499083e+000 -5.0859659e+000
  6.4600000e+002  4.5633116e+000 -5.5625053e+000
  6.4800000e+002  3.8766693e+000 -5.7404743e+000
  6.5000000e+002  3.2904635e+000 -5.7107732e+000
  6.5200000e+002  2.7936244e+000 -5.5513995e+000
  6.5400000e+002  2.4202747e+000 -5.3372963e+000
  6.5600000e+002  2.1328174e+000 -5.0886114e+000
  6.5800000e+002  1.9179144e+000 -4.8285731e+000
  6.6000000e+002  1.7641381e+000 -4.5702161e+000
  6.6200000e+002  1.6495881e+000 -4.3209757e+000
  6.6400000e+002  1.5592256e+000 -4.0759266e+000
  6.6600000e+002  1.4981941e+000 -3.8138880e+000
  6.6800000e+002  1.4724619e+000 -3.5558094e+000
  6.7000000e+002  1.4768931e+000 -3.2892074e+000
  6.7200000e+002  1.5138743e+000 -3.0196537e+000
  6.7400000e+002  1.5857066e+000 -2.7433108e+000
  6.7600000e+002  1.6976138e+000 -2.4596889e+000
  6.7800000e+002  1.8579189e+000 -2.1695881e+000
  6.8000000e+002  2.0813732e+000 -1.8741075e+000
  6.8200000e+002  2.3831889e+000 -1.5821451e+000
  6.8400000e+002  2.7871164e+000 -1.3134859e+000
  6.8600000e+002  3.3140627e+000 -1.0969939e+000
  6.8800000e+002  3.9905525e+000 -1.0014579e+000
  6.9000000e+002  4.7922275e+000 -1.1197882e+000
  6.9200000e+002  5.6398109e+000 -1.5659377e+000
  6.9400000e+002  6.3366679e+000 -2.3972257e+000
  6.9600000e+002  6.6462444e+000 -3.5166100e+000
  6.9800000e+002  6.4525216e+000 -4.6545234e+000
  7.0000000e+002  5.8789423e+000 -5.5323001e+000
  7.0200000e+002  5.1025275e+000 -6.0769013e+000
  7.0400000e+002  4.3449304e+000 -6.3012938e+000
  7.0600000e+002  3.6841872e+000 -6.3138923e+000
  7.0800000e+002  3.1425162e+000 -6.1997510e+000
  7.1000000e+002  2.7115098e+000 -6.0211473e+000
  7.1200000e+002  2.3695876e+000 -5.8067775e+000
  7.1400000e+002  2.1032981e+000 -5.5841241e+000
  7.1600000e+002  1.8936353e+000 -5.3551542e+000
  7.1800000e+002  1.7314644e+000 -5.1319793e+000
  7.2000000e+002  1.6031301e+000 -4.9186410e+000
  7.2200000e+002  1.5058461e+000 -4.7038726e+000
  7.2400000e+002  1.4333012e+000 -4.4977011e+000
  7.2600000e+002  1.3831045e+000 -4.2913098e+000
  7.2800000e+002  1.3541651e+000 -4.0925271e+000
  7.3000000e+002  1.3456058e+000 -3.8946660e+000
  7.3200000e+002  1.3560494e+000 -3.6956767e+000
  7.3400000e+002  1.3902421e+000 -3.5001305e+000
  7.3600000e+002  1.4467203e+000 -3.3014931e+000
  7.3800000e+002  1.5327765e+000 -3.1042880e+000
  7.4000000e+002  1.6515150e+000 -2.9080078e+000
  7.4200000e+002  1.8128694e+000 -2.7208780e+000
  7.4400000e+002  2.0247430e+000 -2.5480068e+000
  7.4600000e+002  2.2905582e+000 -2.3991666e+000
  7.4800000e+002  2.6242285e+000 -2.3097329e+000
  7.5000000e+002  3.0014532e+000 -2.3236481e+000
  7.5200000e+002  3.4486093e+000 -2.4401008e+000
  7.5400000e+002  3.8546368e+000 -2.7367282e+000
  7.5600000e+002  4.1467771e+000 -3.1960942e+000
  7.5800000e+002  4.2455297e+000 -3.7533728e+000
  7.6000000e+002  4.1251238e+000 -4.3013300e+000
  7.6200000e+002  3.8311762e+000 -4.7365198e+000
  7.6400000e+002  3.4473010e+000 -5.0149350e+000
  7.6600000e+002  3.0506832e+000 -5.1495122e+000
  7.6800000e+002  2.6864559e+000 -5.1701530e+000
  7.7000000e+002  2.3747890e+000 -5.1192554e+000
  7.7200000e+002  2.1165308e+000 -5.0089637e+000
  7.7400000e+002  1.9093747e+000 -4.8906227e+000
  7.7600000e+002  1.7434976e+000 -4.7519729e+000
  7.7800000e+002  1.6111185e+000 -4.6073057e+000
  7.8000000e+002  1.5065237e+000 -4.4612694e+000
  7.8200000e+002  1.4274717e+000 -4.3138756e+000
  7.8400000e+002  1.3674711e+000 -4.1703814e+000
  7.8600000e+002  1.3276436e+000 -4.0275294e+000
  7.8800000e+002  1.3044214e+000 -3.8862989e+000
  7.9000000e+002  1.2970722e+000 -3.7479980e+000
  7.9200000e+002  1.3069198e+000 -3.6116131e+000
  7.9400000e+002  1.3327654e+000 -3.4780999e+000
  7.9600000e+002  1.3745461e+000 -3.3493593e+000
  7.9800000e+002  1.4360622e+000 -3.2282366e+000
  8.0000000e+002  1.5239965e+000 -3.1067742e+000
  8.0200000e+002  1.6218143e+000 -3.0096388e+000
  8.0400000e+002  1.7497171e+000 -2.9234798e+000
  8.0600000e+002  1.8981259e+000 -2.8634374e+000
  8.0800000e+002  2.0677127e+000 -2.8364043e+000
  8.1000000e+002  2.2494252e+000 -2.8531876e+000
  8.1200000e+002  2.4301081e+000 -2.9239508e+000
  8.1400000e+002  2.5906261e+000 -3.0514558e+000
  8.1600000e+002  2.7074709e+000 -3.2317481e+000
  8.1800000e+002  2.7621082e+000 -3.4424229e+000
  8.2000000e+002  2.7443724e+000 -3.6578871e+000
  8.2200000e+002  2.6618811e+000 -3.8535383e+000
  8.2400000e+002  2.5275025e+000 -4.0037893e+000
  8.2600000e+002  2.3653181e+000 -4.1067755e+000
  8.2800000e+002  2.1959278e+000 -4.1538961e+000
  8.3000000e+002  2.0351187e+000 -4.1623878e+000
  8.3200000e+002  1.8876303e+000 -4.1386508e+000
  8.3400000e+002  1.7580945e+000 -4.0859703e+000
  8.3600000e+002  1.6470662e+000 -4.0173164e+000
  8.3800000e+002  1.5562520e+000 -3.9361759e+000
  8.4000000e+002  1.4859485e+000 -3.8447632e+000
  8.4200000e+002  1.4311802e+000 -3.7495275e+000
  8.4400000e+002  1.3937448e+000 -3.6500793e+000
  8.4600000e+002  1.3703728e+000 -3.5475928e+000
  8.4800000e+002  1.3640427e+000 -3.4474917e+000
  8.5000000e+002  1.3775020e+000 -3.3563775e+000
  8.5200000e+002  1.3970464e+000 -3.2503768e+000
  8.5400000e+002  1.4372039e+000 -3.1583106e+000
  8.5600000e+002  1.4919234e+000 -3.0706327e+000
  8.5800000e+002  1.5654721e+000 -2.9938586e+000
  8.6000000e+002  1.6546031e+000 -2.9324533e+000
  8.6200000e+002  1.7585043e+000 -2.8859518e+000
  8.6400000e+002  1.8736131e+000 -2.8632172e+000
  8.6600000e+002  1.9966661e+000 -2.8697571e+000
  8.6800000e+002  2.1209405e+000 -2.9037402e+000
  8.7000000e+002  2.2362675e+000 -2.9710563e+000
  8.7200000e+002  2.3369752e+000 -3.0712157e+000
  8.7400000e+002  2.4082588e+000 -3.2020228e+000
  8.7600000e+002  2.4374264e+000 -3.3487697e+000
  8.7800000e+002  2.4248705e+000 -3.4969158e+000
  8.8000000e+002  2.3727645e+000 -3.6350198e+000
  8.8200000e+002  2.2894228e+000 -3.7485743e+000
  8.8400000e+002  2.1859336e+000 -3.8316651e+000
  8.8600000e+002  2.0728153e+000 -3.8873375e+000
  8.8800000e+002  1.9594255e+000 -3.9130327e+000
  8.9000000e+002  1.8492005e+000 -3.9179453e+000
  8.9200000e+002  1.7486225e+000 -3.9043046e+000
  8.9400000e+002  1.6582551e+000 -3.8730045e+000
  8.9600000e+002  1.5797166e+000 -3.8308461e+000
  8.9800000e+002  1.5137056e+000 -3.7796348e+000
  9.0000000e+002  1.4656393e+000 -3.7216887e+000
  9.0200000e+002  1.4151996e+000 -3.6661108e+000
  9.0400000e+002  1.3813743e+000 -3.6034905e+000
  9.0600000e+002  1.3594296e+000 -3.5394490e+000
  9.0800000e+002  1.3477297e+000 -3.4784442e+000
  9.1000000e+002  1.3446477e+000 -3.4183403e+000
  9.1200000e+002  1.3503091e+000 -3.3614879e+000
  9.1400000e+002  1.3644523e+000 -3.3077288e+000
  9.1600000e+002  1.3877884e+000 -3.2591128e+000
  9.1800000e+002  1.4186398e+000 -3.2184952e+000
  9.2000000e+002  1.4566316e+000 -3.1832929e+000
  9.2200000e+002  1.5001159e+000 -3.1603983e+000
  9.2400000e+002  1.5459859e+000 -3.1472719e+000
  9.2600000e+002  1.5938658e+000 -3.1493384e+000
  9.2800000e+002  1.6378882e+000 -3.1644026e+000
  9.3000000e+002  1.6767735e+000 -3.1881496e+000
  9.3200000e+002  1.7045063e+000 -3.2224775e+000
  9.3400000e+002  1.7227005e+000 -3.2654117e+000
  9.3600000e+002  1.7272315e+000 -3.3098319e+000
  9.3800000e+002  1.7203258e+000 -3.3545111e+000
  9.4000000e+002  1.7004625e+000 -3.3948057e+000
  9.4200000e+002  1.6723851e+000 -3.4307615e+000
  9.4400000e+002  1.6377561e+000 -3.4564545e+000
  9.4600000e+002  1.5999569e+000 -3.4754620e+000
  9.4800000e+002  1.5591370e+000 -3.4864496e+000
  9.5000000e+002  1.5160055e+000 -3.4805345e+000
  9.5200000e+002  1.4802552e+000 -3.4861585e+000
  9.5400000e+002  1.4445672e+000 -3.4767343e+000
  9.5600000e+002  1.4098323e+000 -3.4630796e+000
  9.5800000e+002  1.3807815e+000 -3.4459963e+000
  9.6000000e+002  1.3542457e+000 -3.4243218e+000
  9.6200000e+002  1.3317752e+000 -3.4011994e+000
  9.6400000e+002  1.3140543e+000 -3.3764549e+000
  9.6600000e+002  1.3013224e+000 -3.3487767e+000
  9.6800000e+002  1.2935306e+000 -3.3229975e+000
  9.7000000e+002  1.2909481e+000 -3.2978263e+000
  9.7200000e+002  1.2920601e+000 -3.2761269e+000
